timestamp,sequence,battery,flags,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6,IMU_B-ch7,IMU_B-ch8,IMU_B-ch9
48059040827,37766,5,0,9.2090332031,1.8757812500,-3.2371582031,0.3353658537,-8.8109756098,-3.3536585366,114.5977080458,-85.7982840343,-83.3983320334
48059076732,37767,5,0,8.9745605469,1.6748046875,-3.3185058594,-2.0121951220,-6.4024390244,-2.5609756098,114.5977080458,-85.7982840343,-83.3983320334
48059105741,37768,5,0,9.0128417969,1.9188476563,-3.4477050781,-1.4939024390,-5.7621951220,-0.5487804878,118.7976240475,-83.9983200336,-89.9982000360
48059142951,37769,5,0,9.2808105469,1.6628417969,-3.3256835938,-3.5975609756,-6.4939024390,-1.7682926829,118.7976240475,-83.9983200336,-89.9982000360
48059165704,37770,5,0,9.1755371094,1.6700195313,-3.4453125000,-2.2256097561,-4.2987804878,-1.3109756098,118.7976240475,-83.9983200336,-89.9982000360
48059199441,37771,5,0,8.9889160156,1.6078125000,-3.4596679688,-0.7012195122,-3.2012195122,-0.7926829268,118.7976240475,-83.9983200336,-89.9982000360
48059234219,37772,5,0,9.0056640625,1.6484863281,-3.5242675781,0.8231707317,-3.5670731707,-0.7012195122,115.1976960461,-81.5983680326,-91.1981760365
48059265649,37773,5,0,9.0487304688,1.6939453125,-3.5864746094,1.8597560976,-3.4146341463,-1.2500000000,115.1976960461,-81.5983680326,-91.1981760365
48059292912,37774,5,0,9.0678710938,1.5647460938,-3.6534667969,2.0426829268,-2.5609756098,-2.0426829268,115.1976960461,-81.5983680326,-91.1981760365
48059324388,37775,5,0,8.9314941406,1.7848632813,-3.7635253906,3.9329268293,-1.3719512195,-1.2195121951,115.1976960461,-81.5983680326,-91.1981760365
48059354338,37776,5,0,8.9314941406,1.7848632813,-3.7635253906,3.9329268293,-1.3719512195,-1.2195121951,116.3976720466,-83.9983200336,-89.9982000360
48059391837,37777,5,0,9.0128417969,1.7154785156,-3.7180664063,2.8353658537,-1.4634146341,-1.2500000000,116.3976720466,-83.9983200336,-89.9982000360
48059421843,37778,5,0,9.0128417969,1.7322265625,-3.8041992188,2.5304878049,-0.3963414634,0.2439024390,116.3976720466,-83.9983200336,-89.9982000360
48059449624,37779,5,0,8.9697753906,1.6724121094,-3.8089843750,2.4085365854,0.7012195122,1.4634146341,116.3976720466,-83.9983200336,-89.9982000360
48059488219,37780,5,0,9.0032714844,1.6437011719,-3.7730957031,3.6585365854,2.1951219512,2.0731707317,122.3975520490,-82.7983440331,-89.9982000360
48059516791,37781,5,0,9.2186035156,1.7848632813,-3.6558593750,5.2439024390,4.8475609756,2.0426829268,122.3975520490,-82.7983440331,-89.9982000360
48059543112,37782,5,0,9.0870117188,1.7776855469,-3.6271484375,4.7256097561,9.5426829268,1.2500000000,122.3975520490,-82.7983440331,-89.9982000360
48059574472,37783,5,0,9.0846191406,1.8207519531,-3.5242675781,4.2987804878,11.0975609756,1.6158536585,122.3975520490,-82.7983440331,-89.9982000360
48059604485,37784,5,0,9.0343750000,1.8997070313,-3.4477050781,3.5365853659,10.5182926829,1.4634146341,120.5975880482,-90.5981880362,-85.7982840343
48059641764,37785,5,0,9.0583007813,1.7633300781,-3.3591796875,2.3780487805,8.4451219512,0.1829268293,120.5975880482,-90.5981880362,-85.7982840343
48059669628,37786,5,0,8.9314941406,1.7394042969,-3.3113281250,3.1097560976,6.2804878049,-0.6097560976,120.5975880482,-90.5981880362,-85.7982840343
48059701835,37787,5,0,9.0917968750,1.8470703125,-3.3543945313,4.1463414634,3.5670731707,-0.2439024390,120.5975880482,-90.5981880362,-85.7982840343
48059729363,37788,5,0,9.0750488281,2.0456542969,-3.4812011719,3.4756097561,1.5853658537,-0.6707317073,120.5975880482,-90.5981880362,-85.7982840343
48059760606,37789,5,0,9.1324707031,1.8063964844,-3.3615722656,0.3353658537,0.3353658537,-0.9146341463,121.1975760485,-83.9983200336,-85.1982960341
48059816954,37790,5,0,9.0104492188,1.9020996094,-3.4142089844,0.3048780488,0.8536585366,1.0060975610,121.1975760485,-83.9983200336,-85.1982960341
48059828132,37791,5,0,9.1779296875,1.7872558594,-3.3376464844,-0.7317073171,1.1585365854,1.6768292683,121.1975760485,-83.9983200336,-85.1982960341
48059859511,37792,5,0,9.1779296875,1.8087890625,-3.4022460938,-0.2743902439,2.7134146341,2.2560975610,121.1975760485,-83.9983200336,-85.1982960341
48059891941,37793,5,0,9.2257812500,1.7322265625,-3.3663574219,-1.0365853659,3.4756097561,2.5914634146,124.7975040499,-87.5982480350,-86.3982720346
48059919592,37794,5,0,9.1085449219,1.7322265625,-3.3496093750,-1.2804878049,3.9634146341,3.0182926829,124.7975040499,-87.5982480350,-86.3982720346
48059961994,37795,5,0,9.1659667969,1.7322265625,-3.3256835938,-1.6158536585,3.1707317073,2.2865853659,124.7975040499,-87.5982480350,-86.3982720346
48059983315,37796,5,0,9.1061523438,1.7585449219,-3.3448242188,-2.8353658537,2.3475609756,1.7987804878,124.7975040499,-87.5982480350,-86.3982720346
48060014618,37797,5,0,9.1109375000,1.8111816406,-3.3161132813,-3.9634146341,1.1585365854,1.7378048780,118.7976240475,-89.9982000360,-86.3982720346
48060045711,37798,5,0,9.0870117188,1.7298339844,-3.2730468750,-5.9146341463,0.3658536585,0.7621951220,118.7976240475,-89.9982000360,-86.3982720346
48060074601,37799,5,0,9.1803222656,1.6676269531,-3.2347656250,-6.1890243902,-0.1829268293,-0.1219512195,118.7976240475,-89.9982000360,-86.3982720346
48060105635,37800,5,0,9.0056640625,1.6437011719,-3.2897949219,-5.4573170732,-0.3963414634,-0.7317073171,118.7976240475,-89.9982000360,-86.3982720346
48060134406,37801,5,0,9.1229003906,1.7537597656,-3.2539062500,-4.2073170732,-2.1036585366,-0.6402439024,116.3976720466,-83.9983200336,-87.5982480350
48060175579,37802,5,0,9.1324707031,1.7896484375,-3.3280761719,-3.8414634146,-2.7743902439,-0.3658536585,116.3976720466,-83.9983200336,-87.5982480350
48060198051,37803,5,0,8.9434570313,1.7250488281,-3.3472167969,-4.6951219512,-2.9268292683,-0.1524390244,116.3976720466,-83.9983200336,-87.5982480350
48060238344,37804,5,0,9.0080566406,1.8398925781,-3.3472167969,-4.4207317073,-4.0243902439,0.8536585366,116.3976720466,-83.9983200336,-87.5982480350
48060271759,37805,5,0,9.0056640625,1.6389160156,-3.2706542969,-5.8536585366,-4.5426829268,1.8597560976,117.5976480470,-87.5982480350,-85.1982960341
48060287903,37806,5,0,9.2616699219,1.8111816406,-3.3017578125,-4.2378048780,-4.6646341463,3.0792682927,117.5976480470,-87.5982480350,-85.1982960341
48060323262,37807,5,0,9.2879882813,1.7370117188,-3.2491210938,-4.5731707317,-4.0853658537,2.3475609756,117.5976480470,-87.5982480350,-85.1982960341
48060359500,37808,5,0,9.3884765625,1.8662109375,-3.1916992188,-4.0853658537,-2.7134146341,2.5914634146,117.5976480470,-87.5982480350,-85.1982960341
48060390700,37809,5,0,9.4554687500,1.8518554688,-3.1749511719,-5.4878048780,-0.3963414634,2.9878048780,110.9977800444,-85.7982840343,-89.3982120358
48060419623,37810,5,0,9.2114257813,1.6532714844,-3.1653808594,-7.2865853659,1.8292682927,3.3536585366,110.9977800444,-85.7982840343,-89.3982120358
48060444936,37811,5,0,9.1013671875,1.6006347656,-3.1845214844,-5.8536585366,1.5853658537,3.6585365854,110.9977800444,-85.7982840343,-89.3982120358
48060480568,37812,5,0,9.1396484375,1.4618652344,-3.1701660156,-4.3292682927,0.5487804878,3.0182926829,110.9977800444,-85.7982840343,-89.3982120358
48060513012,37813,5,0,9.2377441406,1.6700195313,-3.1701660156,-1.3414634146,0.6097560976,2.4085365854,113.3977320454,-89.3982120358,-89.3982120358
48060545655,37814,5,0,9.2951660156,1.6221679688,-3.1869140625,-1.2195121951,1.7378048780,0.9451219512,113.3977320454,-89.3982120358,-89.3982120358
48060591886,37815,5,0,9.2688476563,1.6700195313,-3.1845214844,-0.3353658537,3.0792682927,0.4573170732,113.3977320454,-89.3982120358,-89.3982120358
48060615656,37816,5,0,9.2688476563,1.6078125000,-3.1605957031,0.0000000000,4.1158536585,-0.0914634146,113.3977320454,-89.3982120358,-89.3982120358
48060641943,37817,5,0,9.2616699219,1.6125976563,-3.1247070313,0.8841463415,4.6951219512,-0.6707317073,112.7977440451,-89.9982000360,-82.7983440331
48060674230,37818,5,0,9.2018554688,1.7035156250,-3.1342773438,1.8597560976,4.6036585366,-1.0060975610,112.7977440451,-89.9982000360,-82.7983440331
48060701986,37819,5,0,9.1420410156,1.8757812500,-3.1701660156,1.4939024390,3.7804878049,-0.5182926829,112.7977440451,-89.9982000360,-82.7983440331
48060729577,37820,5,0,9.0750488281,1.8662109375,-3.1940917969,-1.3414634146,2.4085365854,0.2134146341,112.7977440451,-89.9982000360,-82.7983440331
48060768251,37821,5,0,9.0391601563,1.7346191406,-3.1797363281,-3.4146341463,0.2439024390,0.6402439024,112.7977440451,-88.7982240355,-85.1982960341
48060794478,37822,5,0,9.1587890625,1.6556640625,-3.2371582031,-3.6585365854,-1.7073170732,1.0060975610,112.7977440451,-88.7982240355,-85.1982960341
48060824536,37823,5,0,9.1492187500,1.4833984375,-3.2802246094,-2.5304878049,-2.2560975610,0.9756097561,112.7977440451,-88.7982240355,-85.1982960341
48060853192,37824,5,0,9.3669433594,1.7920410156,-3.3304687500,0.4268292683,-1.9207317073,0.9756097561,112.7977440451,-88.7982240355,-85.1982960341
48060891722,37825,5,0,9.2592773438,1.7274414063,-3.3543945313,-0.6402439024,0.3353658537,-0.7317073171,116.9976600468,-86.9982600348,-85.7982840343
48060919391,37826,5,0,9.2903808594,1.7226562500,-3.3065429688,-1.0060975610,2.1646341463,-1.4024390244,116.9976600468,-86.9982600348,-85.7982840343
48060948115,37827,5,0,9.2257812500,1.7609375000,-3.2706542969,-0.8536585366,4.1463414634,-0.6402439024,116.9976600468,-86.9982600348,-85.7982840343
48060985587,37828,5,0,9.0056640625,1.5958496094,-3.2562988281,-0.4878048780,4.7560975610,0.1219512195,116.9976600468,-86.9982600348,-85.7982840343
48061014329,37829,5,0,9.0056640625,1.5958496094,-3.2562988281,-0.4878048780,4.7560975610,0.1219512195,113.3977320454,-91.7981640367,-83.3983320334
48061043222,37830,5,0,9.0367675781,1.7250488281,-3.2610839844,1.8902439024,2.9878048780,1.3719512195,113.3977320454,-91.7981640367,-83.3983320334
48061096195,37831,5,0,9.1348632813,1.6317382813,-3.2204101563,2.7439024390,1.2500000000,2.0121951220,113.3977320454,-91.7981640367,-83.3983320334
48061104492,37832,5,0,9.0750488281,1.7944335938,-3.3113281250,4.3292682927,0.3658536585,3.1097560976,113.3977320454,-91.7981640367,-83.3983320334
48061144547,37833,5,0,9.1707519531,1.6795898438,-3.2204101563,3.8109756098,-1.7073170732,3.2317073171,118.7976240475,-81.5983680326,-91.1981760365
48061175526,37834,5,0,9.0702636719,1.6628417969,-3.2610839844,3.9329268293,-2.7743902439,3.6890243902,118.7976240475,-81.5983680326,-91.1981760365
48061232016,37835,5,0,9.1085449219,1.6317382813,-3.3017578125,3.9024390244,-3.5670731707,4.2378048780,118.7976240475,-81.5983680326,-91.1981760365
48061240584,37836,5,0,9.1516113281,1.6628417969,-3.3496093750,3.2926829268,-3.5060975610,3.9939024390,118.7976240475,-81.5983680326,-91.1981760365
48061266691,37837,5,0,9.2592773438,1.6508789063,-3.3352539063,1.9512195122,-2.8048780488,3.0487804878,118.7976240475,-86.3982720346,-88.7982240355
48061293174,37838,5,0,9.3573730469,1.5814941406,-3.3065429688,0.6097560976,-0.8841463415,2.0121951220,118.7976240475,-86.3982720346,-88.7982240355
48061324399,37839,5,0,9.3214843750,1.6054199219,-3.2826171875,0.3963414634,1.2804878049,1.0975609756,118.7976240475,-86.3982720346,-88.7982240355
48061353113,37840,5,0,9.2138183594,1.5503906250,-3.2682617188,0.2743902439,2.8963414634,0.0000000000,118.7976240475,-86.3982720346,-88.7982240355
48061384482,37841,5,0,9.2449218750,1.6197753906,-3.2275878906,0.3963414634,3.5670731707,-0.6707317073,115.1976960461,-87.5982480350,-87.5982480350
48061415582,37842,5,0,9.1875000000,1.6078125000,-3.2251953125,-0.2134146341,4.0243902439,-1.2195121951,115.1976960461,-87.5982480350,-87.5982480350
48061456925,37843,5,0,9.1946777344,1.7011230469,-3.2347656250,-0.0609756098,3.5060975610,-2.6219512195,115.1976960461,-87.5982480350,-87.5982480350
48061485509,37844,5,0,9.1563964844,1.6125976563,-3.1725585938,-0.6707317073,2.6219512195,-4.3292682927,115.1976960461,-87.5982480350,-87.5982480350
48061525951,37845,5,0,9.0271972656,1.7106933594,-3.1988769531,-0.0609756098,1.6158536585,-4.0243902439,115.7976840463,-83.3983320334,-89.3982120358
48061545564,37846,5,0,9.1946777344,1.8877441406,-3.1749511719,-0.2134146341,0.2134146341,-2.4695121951,115.7976840463,-83.3983320334,-89.3982120358
48061572333,37847,5,0,9.0989746094,1.7872558594,-3.2228027344,-2.5609756098,0.3353658537,-1.0975609756,115.7976840463,-83.3983320334,-89.3982120358
48061609678,37848,5,0,9.1372558594,1.7705078125,-3.2443359375,-3.2012195122,-0.1219512195,-0.1829268293,115.7976840463,-83.3983320334,-89.3982120358
48061639262,37849,5,0,9.2114257813,1.6771972656,-3.2443359375,-3.0792682927,-0.2743902439,-0.2439024390,114.5977080458,-89.3982120358,-86.9982600348
48061667913,37850,5,0,9.2616699219,1.8375000000,-3.2323730469,-1.4329268293,0.1524390244,-1.1280487805,114.5977080458,-89.3982120358,-86.9982600348
48061697963,37851,5,0,9.1659667969,1.7729003906,-3.2108398438,-1.4329268293,1.0365853659,-1.7987804878,114.5977080458,-89.3982120358,-86.9982600348
48061727134,37852,5,0,9.1420410156,1.8446777344,-3.2299804688,-0.3353658537,1.1585365854,-0.9146341463,114.5977080458,-89.3982120358,-86.9982600348
48061761865,37853,5,0,9.1396484375,1.8087890625,-3.2419433594,-0.3658536585,1.1890243902,0.2439024390,115.7976840463,-84.5983080338,-86.9982600348
48061790578,37854,5,0,9.1707519531,1.7346191406,-3.1869140625,-0.1524390244,1.2500000000,1.1280487805,115.7976840463,-84.5983080338,-86.9982600348
48061821808,37855,5,0,9.2018554688,1.6987304688,-3.2251953125,0.9756097561,1.5853658537,1.6158536585,115.7976840463,-84.5983080338,-86.9982600348
48061865530,37856,5,0,9.2018554688,1.8016113281,-3.2228027344,1.9207317073,2.0121951220,1.7073170732,115.7976840463,-84.5983080338,-86.9982600348
48061894255,37857,5,0,9.1396484375,1.8327148438,-3.2562988281,0.6097560976,1.9817073171,1.7987804878,112.7977440451,-88.7982240355,-87.5982480350
48061919644,37858,5,0,9.1851074219,1.7800781250,-3.2419433594,-1.6158536585,1.5853658537,1.9817073171,112.7977440451,-88.7982240355,-87.5982480350
48061974187,37859,5,0,9.1707519531,1.6460937500,-3.2084472656,-2.8963414634,1.2195121951,2.1036585366,112.7977440451,-88.7982240355,-87.5982480350
48061982748,37860,5,0,9.2425292969,1.8303222656,-3.2084472656,-2.2560975610,1.0365853659,1.3719512195,112.7977440451,-88.7982240355,-87.5982480350
48062010606,37861,5,0,9.2544921875,1.6748046875,-3.1534179688,-3.4451219512,0.7317073171,-0.7926829268,107.9978400432,-89.9982000360,-82.7983440331
48062047922,37862,5,0,9.1898925781,1.7154785156,-3.1031738281,-2.3170731707,0.8231707317,-1.1890243902,107.9978400432,-89.9982000360,-82.7983440331
48062078236,37863,5,0,9.1707519531,1.7465820313,-3.1270996094,-1.3414634146,0.8841463415,-0.6402439024,107.9978400432,-89.9982000360,-82.7983440331
48062107965,37864,5,0,9.2090332031,1.7035156250,-3.1055664063,-0.4878048780,0.7012195122,0.0000000000,107.9978400432,-89.9982000360,-82.7983440331
48062135639,37865,5,0,9.1420410156,1.7800781250,-3.1462402344,0.7317073171,0.8536585366,0.5182926829,112.1977560449,-86.9982600348,-84.5983080338
48062174649,37866,5,0,9.1898925781,1.6819824219,-3.1486328125,0.9146341463,0.7621951220,0.4878048780,112.1977560449,-86.9982600348,-84.5983080338
48062209355,37867,5,0,9.2066406250,1.8398925781,-3.1701660156,1.9512195122,0.4268292683,0.4878048780,112.1977560449,-86.9982600348,-84.5983080338
48062235764,37868,5,0,9.1731445313,1.7394042969,-3.1605957031,0.9146341463,0.5182926829,0.3963414634,112.1977560449,-86.9982600348,-84.5983080338
48062261700,37869,5,0,9.1540039063,1.8279296875,-3.1964843750,0.9451219512,0.5182926829,1.3719512195,119.9976000480,-94.7981040379,-86.3982720346
48062293035,37870,5,0,9.1635742188,1.7681152344,-3.1701660156,-0.2134146341,0.1219512195,1.9207317073,119.9976000480,-94.7981040379,-86.3982720346
48062329200,37871,5,0,9.1803222656,1.7154785156,-3.1964843750,-0.1524390244,-0.2439024390,1.9512195122,119.9976000480,-94.7981040379,-86.3982720346
48062357965,37872,5,0,9.1994628906,1.6819824219,-3.1893066406,0.2439024390,-0.3658536585,1.7378048780,119.9976000480,-94.7981040379,-86.3982720346
48062385848,37873,5,0,9.1827148438,1.7011230469,-3.2060546875,0.9756097561,-0.1219512195,1.4939024390,119.9976000480,-94.7981040379,-86.3982720346
48062417015,37874,5,0,9.1540039063,1.6963378906,-3.2275878906,1.2195121951,0.1829268293,1.7682926829,114.5977080458,-84.5983080338,-88.1982360353
48062492177,37875,5,0,9.1875000000,1.6604492188,-3.2084472656,1.3109756098,0.2743902439,2.0121951220,114.5977080458,-84.5983080338,-88.1982360353
48062504279,37876,5,0,9.2353515625,1.6891601563,-3.2371582031,1.7378048780,0.9451219512,2.3170731707,114.5977080458,-84.5983080338,-88.1982360353
48062514297,37877,5,0,9.2305664063,1.7729003906,-3.2730468750,2.0426829268,1.7987804878,1.5853658537,114.5977080458,-84.5983080338,-88.1982360353
48062539416,37878,5,0,9.2042480469,1.7154785156,-3.1845214844,1.3414634146,2.3170731707,0.5182926829,116.3976720466,-87.5982480350,-82.7983440331
48062571923,37879,5,0,9.1324707031,1.7585449219,-3.1916992188,1.7987804878,2.5914634146,0.9756097561,116.3976720466,-87.5982480350,-82.7983440331
48062605628,37880,5,0,9.1324707031,1.7011230469,-3.1845214844,1.2195121951,1.9512195122,1.3719512195,116.3976720466,-87.5982480350,-82.7983440331
48062642069,37881,5,0,9.1324707031,1.7011230469,-3.1845214844,1.2195121951,1.9512195122,1.3719512195,116.3976720466,-87.5982480350,-82.7983440331
48062670505,37882,5,0,9.2281738281,1.6054199219,-3.1438476563,1.4634146341,1.4634146341,1.7987804878,115.1976960461,-93.5981280374,-83.9983200336
48062701741,37883,5,0,9.2162109375,1.6341308594,-3.1677734375,2.4085365854,1.6768292683,2.0731707317,115.1976960461,-93.5981280374,-83.9983200336
48062730510,37884,5,0,9.2138183594,1.7561523438,-3.1629882813,2.7134146341,1.6463414634,2.3475609756,115.1976960461,-93.5981280374,-83.9983200336
48062766675,37885,5,0,9.2162109375,1.6939453125,-3.1318847656,1.2804878049,1.4939024390,1.9817073171,115.1976960461,-93.5981280374,-83.9983200336
48062801362,37886,5,0,9.2066406250,1.5671386719,-3.1175292969,0.3048780488,1.6768292683,2.4085365854,118.1976360473,-89.3982120358,-85.7982840343
48062830518,37887,5,0,9.1779296875,1.5384277344,-3.1342773438,1.1280487805,1.5853658537,3.2012195122,118.1976360473,-89.3982120358,-85.7982840343
48062859247,37888,5,0,9.2401367188,1.5192871094,-3.1605957031,1.7987804878,1.0975609756,3.2012195122,118.1976360473,-89.3982120358,-85.7982840343
48062889262,37889,5,0,9.2616699219,1.5288574219,-3.1582031250,1.9512195122,1.0670731707,3.2012195122,118.1976360473,-89.3982120358,-85.7982840343
48062918248,37890,5,0,9.2209960938,1.5743164063,-3.1725585938,1.3719512195,1.0975609756,3.2621951220,113.9977200456,-89.9982000360,-85.1982960341
48062946892,37891,5,0,9.1803222656,1.5168945313,-3.1773437500,0.0000000000,0.6707317073,2.9268292683,113.9977200456,-89.9982000360,-85.1982960341
48062978135,37892,5,0,9.2425292969,1.5097167969,-3.1677734375,-0.9451219512,0.1219512195,2.6524390244,113.9977200456,-89.9982000360,-85.1982960341
48063014533,37893,5,0,9.2353515625,1.3159179688,-3.1414550781,-1.4939024390,0.2439024390,2.1036585366,113.9977200456,-89.9982000360,-85.1982960341
48063043249,37894,5,0,9.2975585938,1.5240722656,-3.1893066406,0.1524390244,0.7621951220,1.8597560976,119.9976000480,-85.1982960341,-87.5982480350
